curse, id:d5b4b76754396e37b9ecbb3471072115010d065a54042e220c52b9be66311b75i1，num:53395376, address:bc1qnv8mv59dr6xv6hpzwpyf66cv6jyyfusgcv2u0t, 09Num:-438487, tick:jubl, op:deploy
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i8，num:54667749, address:bc1qu02nee0t9z6wc4rxjaeqatzxx4he7qrtzehyuf, 09Num:-501810, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi1，num:54667751, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501811, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi2，num:54667752, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501812, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi3，num:54667753, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501813, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi4，num:54667754, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501814, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi5，num:54667755, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501815, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi6，num:54667756, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501816, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi7，num:54667757, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501817, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi8，num:54667758, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501818, tick:ligo, op:mint
curse, id:9de33bb039a4adbb86b0d5a1ed5b7a6128f41e4f56e75042aa596ad2d0908651i1，num:54667760, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501819, tick:ligo, op:mint
curse, id:9de33bb039a4adbb86b0d5a1ed5b7a6128f41e4f56e75042aa596ad2d0908651i2，num:54667761, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501820, tick:ligo, op:mint
curse, id:9de33bb039a4adbb86b0d5a1ed5b7a6128f41e4f56e75042aa596ad2d0908651i3，num:54667762, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501821, tick:ligo, op:mint
curse, id:9de33bb039a4adbb86b0d5a1ed5b7a6128f41e4f56e75042aa596ad2d0908651i4，num:54667763, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501822, tick:ligo, op:mint
curse, id:9de33bb039a4adbb86b0d5a1ed5b7a6128f41e4f56e75042aa596ad2d0908651i5，num:54667764, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501823, tick:ligo, op:mint
curse, id:9de33bb039a4adbb86b0d5a1ed5b7a6128f41e4f56e75042aa596ad2d0908651i6，num:54667765, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501824, tick:ligo, op:mint
curse, id:9de33bb039a4adbb86b0d5a1ed5b7a6128f41e4f56e75042aa596ad2d0908651i7，num:54667766, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501825, tick:ligo, op:mint
curse, id:9de33bb039a4adbb86b0d5a1ed5b7a6128f41e4f56e75042aa596ad2d0908651i8，num:54667767, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501826, tick:ligo, op:mint
curse, id:d84e909e5a5486cb0c3f009ee95d07c786d719f0a4fb92b1aa6ed4ec388c7ab1i1，num:54667769, address:3HcrSm2nRU72rtjmYxQrrSrPuNooa71BWk, 09Num:-501827, tick:ligo, op:mint
curse, id:d84e909e5a5486cb0c3f009ee95d07c786d719f0a4fb92b1aa6ed4ec388c7ab1i2，num:54667770, address:3HcrSm2nRU72rtjmYxQrrSrPuNooa71BWk, 09Num:-501828, tick:ligo, op:mint
curse, id:d84e909e5a5486cb0c3f009ee95d07c786d719f0a4fb92b1aa6ed4ec388c7ab1i3，num:54667771, address:3HcrSm2nRU72rtjmYxQrrSrPuNooa71BWk, 09Num:-501829, tick:ligo, op:mint
curse, id:d84e909e5a5486cb0c3f009ee95d07c786d719f0a4fb92b1aa6ed4ec388c7ab1i4，num:54667772, address:3HcrSm2nRU72rtjmYxQrrSrPuNooa71BWk, 09Num:-501830, tick:ligo, op:mint
curse, id:d84e909e5a5486cb0c3f009ee95d07c786d719f0a4fb92b1aa6ed4ec388c7ab1i5，num:54667773, address:3HcrSm2nRU72rtjmYxQrrSrPuNooa71BWk, 09Num:-501831, tick:ligo, op:mint
curse, id:d84e909e5a5486cb0c3f009ee95d07c786d719f0a4fb92b1aa6ed4ec388c7ab1i6，num:54667774, address:bc1qu02nee0t9z6wc4rxjaeqatzxx4he7qrtzehyuf, 09Num:-501832, tick:ligo, op:mint
curse, id:d84e909e5a5486cb0c3f009ee95d07c786d719f0a4fb92b1aa6ed4ec388c7ab1i7，num:54667775, address:bc1qu02nee0t9z6wc4rxjaeqatzxx4he7qrtzehyuf, 09Num:-501833, tick:ligo, op:mint
curse, id:d84e909e5a5486cb0c3f009ee95d07c786d719f0a4fb92b1aa6ed4ec388c7ab1i8，num:54667776, address:bc1qu02nee0t9z6wc4rxjaeqatzxx4he7qrtzehyuf, 09Num:-501834, tick:ligo, op:mint
curse, id:12541806f09924adac8e65227cdab63588cd244c4ac5dcec770bdc7ce16987d5i1，num:54667778, address:3HcrSm2nRU72rtjmYxQrrSrPuNooa71BWk, 09Num:-501835, tick:ligo, op:mint
curse, id:12541806f09924adac8e65227cdab63588cd244c4ac5dcec770bdc7ce16987d5i2，num:54667779, address:3HcrSm2nRU72rtjmYxQrrSrPuNooa71BWk, 09Num:-501836, tick:ligo, op:mint
curse, id:12541806f09924adac8e65227cdab63588cd244c4ac5dcec770bdc7ce16987d5i3，num:54667780, address:3HcrSm2nRU72rtjmYxQrrSrPuNooa71BWk, 09Num:-501837, tick:ligo, op:mint
curse, id:12541806f09924adac8e65227cdab63588cd244c4ac5dcec770bdc7ce16987d5i4，num:54667781, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501838, tick:ligo, op:mint
curse, id:12541806f09924adac8e65227cdab63588cd244c4ac5dcec770bdc7ce16987d5i5，num:54667782, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501839, tick:ligo, op:mint
curse, id:12541806f09924adac8e65227cdab63588cd244c4ac5dcec770bdc7ce16987d5i6，num:54667783, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501840, tick:ligo, op:mint
curse, id:12541806f09924adac8e65227cdab63588cd244c4ac5dcec770bdc7ce16987d5i7，num:54667784, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501841, tick:ligo, op:mint
curse, id:12541806f09924adac8e65227cdab63588cd244c4ac5dcec770bdc7ce16987d5i8，num:54667785, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501842, tick:ligo, op:mint
curse, id:05470939fca87b0a334eb78aac7bd166a507856b8590795cc3f6aad32be83cf2i1，num:54667787, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501843, tick:ligo, op:mint
curse, id:05470939fca87b0a334eb78aac7bd166a507856b8590795cc3f6aad32be83cf2i2，num:54667788, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501844, tick:ligo, op:mint
curse, id:05470939fca87b0a334eb78aac7bd166a507856b8590795cc3f6aad32be83cf2i3，num:54667789, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501845, tick:ligo, op:mint
curse, id:05470939fca87b0a334eb78aac7bd166a507856b8590795cc3f6aad32be83cf2i4，num:54667790, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501846, tick:ligo, op:mint
curse, id:05470939fca87b0a334eb78aac7bd166a507856b8590795cc3f6aad32be83cf2i5，num:54667791, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501847, tick:ligo, op:mint
curse, id:05470939fca87b0a334eb78aac7bd166a507856b8590795cc3f6aad32be83cf2i6，num:54667792, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501848, tick:ligo, op:mint
curse, id:05470939fca87b0a334eb78aac7bd166a507856b8590795cc3f6aad32be83cf2i7，num:54667793, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501849, tick:ligo, op:mint
curse, id:05470939fca87b0a334eb78aac7bd166a507856b8590795cc3f6aad32be83cf2i8，num:54667794, address:bc1ppmv3k45kxqeqemsgcefy4v4knrv2h9pr4uds23e5srhphdw9pmzs00quk7, 09Num:-501850, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i1，num:54669034, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501851, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i2，num:54669035, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501852, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i3，num:54669036, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501853, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i4，num:54669037, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501854, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i5，num:54669038, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501855, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i6，num:54669039, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501856, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i7，num:54669040, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501857, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i8，num:54669041, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501858, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i9，num:54669042, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501859, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i10，num:54669043, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501860, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i11，num:54669044, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501861, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i12，num:54669045, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501862, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i13，num:54669046, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501863, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i14，num:54669047, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501864, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i15，num:54669048, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501865, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i16，num:54669049, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501866, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i17，num:54669050, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501867, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i18，num:54669051, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501868, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i19，num:54669052, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501869, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i20，num:54669053, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501870, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i21，num:54669054, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501871, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i22，num:54669055, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501872, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i23，num:54669056, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501873, tick:ligo, op:mint
curse, id:e702dc164339bf444ee7a5851d344722c34693cb5c7ef4fdaf235bc549693691i24，num:54669057, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501874, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi1，num:54669058, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501875, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi2，num:54669059, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501876, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi3，num:54669060, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501877, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi4，num:54669061, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501878, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi5，num:54669062, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501879, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi6，num:54669063, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501880, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi7，num:54669064, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501881, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi8，num:54669065, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501882, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi9，num:54669066, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501883, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi10，num:54669067, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501884, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi11，num:54669068, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501885, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi12，num:54669069, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501886, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi13，num:54669070, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501887, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi14，num:54669071, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501888, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi15，num:54669072, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501889, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi16，num:54669073, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501890, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi17，num:54669074, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501891, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi18，num:54669075, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501892, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi19，num:54669076, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501893, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi20，num:54669077, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501894, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi21，num:54669078, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501895, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi22，num:54669079, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501896, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi23，num:54669080, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501897, tick:ligo, op:mint
curse, id:e623dd7aa53d49d80b1315a5c70743ebd3ef5afdcaa11f220ec41f94e13c68ddi24，num:54669081, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501898, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i9，num:54669083, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501899, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i10，num:54669084, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501900, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i11，num:54669085, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501901, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i12，num:54669086, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501902, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i13，num:54669087, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501903, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i14，num:54669088, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501904, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i15，num:54669089, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501905, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i16，num:54669090, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501906, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i17，num:54669091, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501907, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i18，num:54669092, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501908, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i19，num:54669093, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501909, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i20，num:54669094, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501910, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i21，num:54669095, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501911, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i22，num:54669096, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501912, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i23，num:54669097, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501913, tick:ligo, op:mint
curse, id:1f5164a5591ff5edff7e83eb7a2a3b417d45890e6cd6fc931b4fc218f79ce138i24，num:54669098, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501914, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi9，num:54669099, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501915, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi10，num:54669100, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501916, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi11，num:54669101, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501917, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi12，num:54669102, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501918, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi13，num:54669103, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501919, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi14，num:54669104, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501920, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi15，num:54669105, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501921, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi16，num:54669106, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501922, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi17，num:54669107, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501923, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi18，num:54669108, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501924, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi19，num:54669109, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501925, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi20，num:54669110, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501926, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi21，num:54669111, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501927, tick:ligo, op:mint
curse, id:e65c31228ad8160a3ac093eb94b1ce4654411b229bc2263858144bf52709193bi22，num:54669112, address:3PQeGE3T6VaWNkbA94G89mT9CLxx17y7eM, 09Num:-501928, tick:ligo, op:mint
